k,profession,total_count,gf,gm,-
28,hairdresser,1,1,0,0
28,flight attendant,1,1,0,0
28,dress maker,1,1,0,0
28,receptionist,1,1,0,0
28,florist,1,1,0,0
28,housekeeper,1,1,0,0
28,child care worker,1,1,0,0
28,kindergarten teacher,1,1,0,0
28,interior decorator,1,1,0,0
28,registered nurse,1,1,0,0
28,elementary school teacher,1,1,0,0
28,librarian,1,1,0,0
28,cake decorator,1,1,0,0
28,dietician,1,1,0,0
28,exercise instructor,1,1,0,0
28,nutritionist,1,1,0,0
28,hair cutter,1,1,0,0
28,physician's assistant,1,1,0,0
28,massage therapist,1,1,0,0
28,bookkeeper,1,1,0,0
28,high school teacher,1,1,0,0
28,travel agent,1,1,0,0
28,guidance counselor,1,1,0,0
28,dental hygienist,1,1,0,0
28,real estate agent,1,1,0,0
28,counseling psychologist,1,1,0,0
28,baker,1,1,0,0
28,school psychologist,1,1,0,0
28,occupational therapist,1,1,0,0
28,cashier,1,1,0,0
28,reporter,1,1,0,0
28,server,1,1,0,0
28,clinical psychologist,1,1,0,0
28,animal caretaker,1,1,0,0
28,paralegal,1,1,0,0
28,physical therapist,1,1,0,0
28,singer,1,1,0,0
28,artist,1,1,0,0
28,veterinarian,1,1,0,0
28,cook,1,1,0,0
28,author,1,1,0,0
28,photographer,1,1,0,0
28,tour guide,1,1,0,0
28,journalist,1,1,0,0
28,phlebotomist,1,1,0,0
28,writer,1,1,0,0
28,emergency medical care,1,1,0,0
28,graphic designer,1,1,0,0
28,accountant,1,1,0,0
28,lawyer,1,1,0,0
28,concierge,1,1,0,0
28,forensic psychologist,1,1,0,0
28,salesperson,1,1,0,0
28,editor,1,1,0,0
28,insurance agent,1,1,0,0
28,theatrical director,1,1,0,0
28,pharmacist,1,1,0,0
28,doctor,1,1,0,0
28,systems analyst,1,1,0,0
28,judge,1,1,0,0
28,research scientist,1,1,0,0
28,professor,1,1,0,0
28,income tax preparer,1,1,0,0
28,chef,1,1,0,0
28,executive,1,0,1,0
28,radio technician,1,1,0,0
28,chiropractor,1,0,1,0
28,landscaper,1,0,1,0
28,tailor,1,0,1,0
28,bartender,1,0,1,0
28,surgeon,1,1,0,0
28,computer programmer,1,0,1,0
28,movie director,1,1,0,0
28,painter,1,1,0,0
28,dentist,1,1,0,0
28,groundskeeper,1,1,0,0
28,architect,1,1,0,0
28,stock broker,1,1,0,0
28,police officer,1,1,0,0
28,janitor,1,1,0,0
28,coach,1,1,0,0
28,rancher,1,0,1,0
28,probation officer,1,1,0,0
28,bell hop,1,0,1,0
28,pilot,1,1,0,0
28,drafting worker,1,1,0,0
28,highway worker,1,0,1,0
28,stone cutter,1,1,0,0
28,logger,1,0,1,0
28,private detective,1,1,0,0
28,electrician,1,1,0,0
28,fire fighter,1,1,0,0
28,butcher,1,1,0,0
28,guard,1,1,0,0
28,plumber,1,0,1,0
28,farmer,1,0,1,0
28,carpenter,1,0,1,0
28,trucker,1,1,0,0
28,barber,1,0,1,0
28,construction worker,1,1,0,0
28,roofer,1,1,0,0
28,auto mechanic,1,0,1,0
28,heavy equipment operator,1,0,1,0
29,cosmetologist,1,1,0,0
29,manicurist,1,1,0,0
29,secretary,1,1,0,0
29,hairdresser,1,1,0,0
29,flight attendant,1,1,0,0
29,dress maker,1,1,0,0
29,receptionist,1,1,0,0
29,florist,1,1,0,0
29,housekeeper,1,1,0,0
29,child care worker,1,1,0,0
29,kindergarten teacher,1,1,0,0
29,interior decorator,1,1,0,0
29,registered nurse,1,1,0,0
29,elementary school teacher,1,1,0,0
29,librarian,1,1,0,0
29,cake decorator,1,1,0,0
29,dietician,1,1,0,0
29,exercise instructor,1,1,0,0
29,nutritionist,1,1,0,0
29,hair cutter,1,1,0,0
29,physician's assistant,1,1,0,0
29,massage therapist,1,1,0,0
29,bookkeeper,1,1,0,0
29,high school teacher,1,1,0,0
29,travel agent,1,1,0,0
29,guidance counselor,1,1,0,0
29,dental hygienist,1,1,0,0
29,real estate agent,1,1,0,0
29,counseling psychologist,1,1,0,0
29,baker,1,1,0,0
29,school psychologist,1,1,0,0
29,occupational therapist,1,1,0,0
29,cashier,1,1,0,0
29,reporter,1,1,0,0
29,server,1,1,0,0
29,clinical psychologist,1,1,0,0
29,animal caretaker,1,1,0,0
29,paralegal,1,1,0,0
29,physical therapist,1,1,0,0
29,singer,1,1,0,0
29,artist,1,1,0,0
29,veterinarian,1,1,0,0
29,cook,1,1,0,0
29,author,1,1,0,0
29,photographer,1,1,0,0
29,tour guide,1,1,0,0
29,journalist,1,1,0,0
29,phlebotomist,1,1,0,0
29,writer,1,1,0,0
29,emergency medical care,1,1,0,0
29,graphic designer,1,1,0,0
29,accountant,1,1,0,0
29,lawyer,1,1,0,0
29,concierge,1,1,0,0
29,forensic psychologist,1,1,0,0
29,salesperson,1,1,0,0
29,editor,1,1,0,0
29,insurance agent,1,1,0,0
29,theatrical director,1,1,0,0
29,pharmacist,1,1,0,0
29,doctor,1,1,0,0
29,systems analyst,1,1,0,0
29,judge,1,1,0,0
29,research scientist,1,0,1,0
29,professor,1,1,0,0
29,income tax preparer,1,1,0,0
29,chef,1,1,0,0
29,executive,1,1,0,0
29,radio technician,1,1,0,0
29,chiropractor,1,1,0,0
29,landscaper,1,0,1,0
29,tailor,1,0,1,0
29,bartender,1,0,1,0
29,surgeon,1,1,0,0
29,computer programmer,1,0,1,0
29,movie director,1,1,0,0
29,painter,1,1,0,0
29,dentist,1,0,1,0
29,groundskeeper,1,0,1,0
29,architect,1,1,0,0
29,stock broker,1,1,0,0
29,police officer,1,1,0,0
29,janitor,1,0,1,0
29,coach,1,1,0,0
29,rancher,1,0,1,0
29,probation officer,1,1,0,0
29,bell hop,1,0,1,0
29,pilot,1,1,0,0
29,drafting worker,1,0,1,0
29,highway worker,1,1,0,0
29,stone cutter,1,0,1,0
29,logger,1,0,1,0
29,private detective,1,1,0,0
29,electrician,1,0,1,0
29,fire fighter,1,1,0,0
29,butcher,1,0,1,0
29,guard,1,1,0,0
29,plumber,1,0,1,0
29,farmer,1,0,1,0
29,carpenter,1,1,0,0
29,trucker,1,0,1,0
29,barber,1,0,1,0
29,construction worker,1,0,1,0
29,roofer,1,0,1,0
29,auto mechanic,1,0,1,0
29,heavy equipment operator,1,1,0,0
30,cosmetologist,1,1,0,0
30,manicurist,1,1,0,0
30,secretary,1,1,0,0
30,hairdresser,1,1,0,0
30,flight attendant,1,1,0,0
30,dress maker,1,1,0,0
30,receptionist,1,1,0,0
30,florist,1,1,0,0
30,housekeeper,1,1,0,0
30,child care worker,1,1,0,0
30,kindergarten teacher,1,1,0,0
30,interior decorator,1,1,0,0
30,registered nurse,1,1,0,0
30,elementary school teacher,1,1,0,0
30,librarian,1,1,0,0
30,cake decorator,1,1,0,0
30,dietician,1,1,0,0
30,exercise instructor,1,1,0,0
30,nutritionist,1,1,0,0
30,hair cutter,1,0,1,0
30,physician's assistant,1,1,0,0
30,massage therapist,1,1,0,0
30,bookkeeper,1,1,0,0
30,high school teacher,1,1,0,0
30,travel agent,1,1,0,0
30,guidance counselor,1,1,0,0
30,dental hygienist,1,1,0,0
30,real estate agent,1,1,0,0
30,counseling psychologist,1,1,0,0
30,baker,1,1,0,0
30,school psychologist,1,1,0,0
30,occupational therapist,1,1,0,0
30,cashier,1,1,0,0
30,reporter,1,1,0,0
30,server,1,1,0,0
30,clinical psychologist,1,1,0,0
30,animal caretaker,1,1,0,0
30,paralegal,1,1,0,0
30,physical therapist,1,1,0,0
30,singer,1,1,0,0
30,artist,1,1,0,0
30,veterinarian,1,1,0,0
30,cook,1,1,0,0
30,author,1,1,0,0
30,photographer,1,1,0,0
30,tour guide,1,1,0,0
30,journalist,1,1,0,0
30,phlebotomist,1,1,0,0
30,writer,1,1,0,0
30,emergency medical care,1,1,0,0
30,graphic designer,1,1,0,0
30,accountant,1,1,0,0
30,lawyer,1,1,0,0
30,concierge,1,1,0,0
30,forensic psychologist,1,1,0,0
30,salesperson,1,1,0,0
30,editor,1,1,0,0
30,insurance agent,1,1,0,0
30,theatrical director,1,1,0,0
30,pharmacist,1,1,0,0
30,doctor,1,0,1,0
30,systems analyst,1,1,0,0
30,judge,1,1,0,0
30,research scientist,1,1,0,0
30,professor,1,1,0,0
30,income tax preparer,1,1,0,0
30,chef,1,1,0,0
30,executive,1,1,0,0
30,radio technician,1,1,0,0
30,chiropractor,1,0,1,0
30,landscaper,1,1,0,0
30,tailor,1,0,1,0
30,bartender,1,0,1,0
30,surgeon,1,1,0,0
30,computer programmer,1,0,1,0
30,movie director,1,1,0,0
30,painter,1,1,0,0
30,dentist,1,1,0,0
30,groundskeeper,1,0,1,0
30,architect,1,0,1,0
30,stock broker,1,0,1,0
30,police officer,1,1,0,0
30,janitor,1,1,0,0
30,coach,1,1,0,0
30,rancher,1,0,1,0
30,probation officer,1,1,0,0
30,bell hop,1,0,1,0
30,pilot,1,1,0,0
30,drafting worker,1,1,0,0
30,highway worker,1,1,0,0
30,stone cutter,1,1,0,0
30,logger,1,0,1,0
30,private detective,1,1,0,0
30,electrician,1,0,1,0
30,fire fighter,1,1,0,0
30,butcher,1,0,1,0
30,guard,1,1,0,0
30,plumber,1,1,0,0
30,farmer,1,1,0,0
30,carpenter,1,1,0,0
30,trucker,1,0,1,0
30,barber,1,0,1,0
30,construction worker,1,1,0,0
30,roofer,1,0,1,0
30,auto mechanic,1,1,0,0
30,heavy equipment operator,1,1,0,0
31,cosmetologist,1,1,0,0
31,manicurist,1,1,0,0
31,secretary,1,1,0,0
31,hairdresser,1,1,0,0
31,flight attendant,1,1,0,0
31,dress maker,1,1,0,0
31,receptionist,1,1,0,0
31,florist,1,1,0,0
31,housekeeper,1,1,0,0
31,child care worker,1,1,0,0
31,kindergarten teacher,1,1,0,0
31,interior decorator,1,1,0,0
31,registered nurse,1,1,0,0
31,elementary school teacher,1,1,0,0
31,librarian,1,1,0,0
31,cake decorator,1,1,0,0
31,dietician,1,1,0,0
31,exercise instructor,1,1,0,0
31,nutritionist,1,1,0,0
31,hair cutter,1,1,0,0
31,physician's assistant,1,0,1,0
31,massage therapist,1,1,0,0
31,bookkeeper,1,1,0,0
31,high school teacher,1,1,0,0
31,travel agent,1,1,0,0
31,guidance counselor,1,1,0,0
31,dental hygienist,1,1,0,0
31,real estate agent,1,1,0,0
31,counseling psychologist,1,1,0,0
31,baker,1,1,0,0
31,school psychologist,1,1,0,0
31,occupational therapist,1,1,0,0
31,cashier,1,1,0,0
31,reporter,1,1,0,0
31,server,1,1,0,0
31,clinical psychologist,1,1,0,0
31,animal caretaker,1,1,0,0
31,paralegal,1,1,0,0
31,physical therapist,1,1,0,0
31,singer,1,1,0,0
31,artist,1,1,0,0
31,veterinarian,1,1,0,0
31,cook,1,1,0,0
31,author,1,1,0,0
31,photographer,1,1,0,0
31,tour guide,1,1,0,0
31,journalist,1,1,0,0
31,phlebotomist,1,1,0,0
31,writer,1,1,0,0
31,emergency medical care,1,1,0,0
31,graphic designer,1,1,0,0
31,accountant,1,1,0,0
31,lawyer,1,1,0,0
31,concierge,1,1,0,0
31,forensic psychologist,1,1,0,0
31,salesperson,1,1,0,0
31,editor,1,1,0,0
31,insurance agent,1,0,1,0
31,theatrical director,1,0,1,0
31,pharmacist,1,1,0,0
31,doctor,1,1,0,0
31,systems analyst,1,1,0,0
31,judge,1,1,0,0
31,research scientist,1,0,1,0
31,professor,1,1,0,0
31,income tax preparer,1,1,0,0
31,chef,1,1,0,0
31,executive,1,1,0,0
31,radio technician,1,1,0,0
31,chiropractor,1,0,1,0
31,landscaper,1,1,0,0
31,tailor,1,1,0,0
31,bartender,1,1,0,0
31,surgeon,1,1,0,0
31,computer programmer,1,0,1,0
31,movie director,1,1,0,0
31,painter,1,1,0,0
31,dentist,1,1,0,0
31,groundskeeper,1,1,0,0
31,architect,1,1,0,0
31,stock broker,1,1,0,0
31,police officer,1,1,0,0
31,janitor,1,0,1,0
31,coach,1,1,0,0
31,rancher,1,0,1,0
31,probation officer,1,1,0,0
31,bell hop,1,0,1,0
31,pilot,1,1,0,0
31,drafting worker,1,0,1,0
31,highway worker,1,1,0,0
31,stone cutter,1,1,0,0
31,logger,1,0,1,0
31,private detective,1,1,0,0
31,electrician,1,0,1,0
31,fire fighter,1,1,0,0
31,butcher,1,0,1,0
31,guard,1,0,1,0
31,plumber,1,0,1,0
31,farmer,1,0,1,0
31,carpenter,1,0,1,0
31,trucker,1,1,0,0
31,barber,1,0,1,0
31,construction worker,1,0,1,0
31,roofer,1,0,1,0
31,auto mechanic,1,0,1,0
31,heavy equipment operator,1,0,1,0
32,cosmetologist,1,1,0,0
32,manicurist,1,1,0,0
32,secretary,1,1,0,0
32,hairdresser,1,1,0,0
32,flight attendant,1,1,0,0
32,dress maker,1,1,0,0
32,receptionist,1,1,0,0
32,florist,1,1,0,0
32,housekeeper,1,1,0,0
32,child care worker,1,1,0,0
32,kindergarten teacher,1,1,0,0
32,interior decorator,1,1,0,0
32,registered nurse,1,1,0,0
32,elementary school teacher,1,1,0,0
32,librarian,1,1,0,0
32,cake decorator,1,1,0,0
32,dietician,1,1,0,0
32,exercise instructor,1,1,0,0
32,nutritionist,1,1,0,0
32,hair cutter,1,1,0,0
32,physician's assistant,1,1,0,0
32,massage therapist,1,1,0,0
32,bookkeeper,1,1,0,0
32,high school teacher,1,1,0,0
32,travel agent,1,1,0,0
32,guidance counselor,1,1,0,0
32,dental hygienist,1,1,0,0
32,real estate agent,1,1,0,0
32,counseling psychologist,1,1,0,0
32,baker,1,1,0,0
32,school psychologist,1,1,0,0
32,occupational therapist,1,1,0,0
32,cashier,1,1,0,0
32,reporter,1,1,0,0
32,server,1,1,0,0
32,clinical psychologist,1,1,0,0
32,animal caretaker,1,1,0,0
32,paralegal,1,1,0,0
32,physical therapist,1,1,0,0
32,singer,1,1,0,0
32,artist,1,1,0,0
32,veterinarian,1,1,0,0
32,cook,1,1,0,0
32,author,1,1,0,0
32,photographer,1,1,0,0
32,tour guide,1,1,0,0
32,journalist,1,1,0,0
32,phlebotomist,1,1,0,0
32,writer,1,1,0,0
32,emergency medical care,1,1,0,0
32,graphic designer,1,1,0,0
32,accountant,1,1,0,0
32,lawyer,1,1,0,0
32,concierge,1,1,0,0
32,forensic psychologist,1,1,0,0
32,salesperson,1,1,0,0
32,editor,1,1,0,0
32,insurance agent,1,1,0,0
32,theatrical director,1,1,0,0
32,pharmacist,1,1,0,0
32,doctor,1,1,0,0
32,systems analyst,1,1,0,0
32,judge,1,1,0,0
32,research scientist,1,1,0,0
32,professor,1,1,0,0
32,income tax preparer,1,1,0,0
32,chef,1,0,1,0
32,executive,1,1,0,0
32,radio technician,1,1,0,0
32,chiropractor,1,1,0,0
32,landscaper,1,1,0,0
32,tailor,1,0,1,0
32,bartender,1,1,0,0
32,surgeon,1,1,0,0
32,computer programmer,1,0,1,0
32,movie director,1,1,0,0
32,painter,1,1,0,0
32,dentist,1,0,1,0
32,groundskeeper,1,1,0,0
32,architect,1,1,0,0
32,stock broker,1,1,0,0
32,police officer,1,1,0,0
32,janitor,1,0,1,0
32,coach,1,1,0,0
32,rancher,1,1,0,0
32,probation officer,1,1,0,0
32,bell hop,1,0,1,0
32,pilot,1,1,0,0
32,drafting worker,1,1,0,0
32,highway worker,1,0,1,0
32,stone cutter,1,1,0,0
32,logger,1,0,1,0
32,private detective,1,0,1,0
32,electrician,1,1,0,0
32,fire fighter,1,1,0,0
32,butcher,1,0,1,0
32,guard,1,1,0,0
32,plumber,1,1,0,0
32,farmer,1,0,1,0
32,carpenter,1,0,1,0
32,trucker,1,0,1,0
32,barber,1,0,1,0
32,construction worker,1,1,0,0
32,roofer,1,0,1,0
32,auto mechanic,1,0,1,0
32,heavy equipment operator,1,0,1,0
33,cosmetologist,1,1,0,0
33,manicurist,1,1,0,0
33,secretary,1,1,0,0
33,hairdresser,1,1,0,0
33,flight attendant,1,1,0,0
33,dress maker,1,1,0,0
33,receptionist,1,1,0,0
33,florist,1,1,0,0
33,housekeeper,1,1,0,0
33,child care worker,1,1,0,0
33,kindergarten teacher,1,1,0,0
33,interior decorator,1,1,0,0
33,registered nurse,1,1,0,0
33,elementary school teacher,1,1,0,0
33,librarian,1,1,0,0
33,cake decorator,1,1,0,0
33,dietician,1,1,0,0
33,exercise instructor,1,1,0,0
33,nutritionist,1,1,0,0
33,hair cutter,1,1,0,0
33,physician's assistant,1,1,0,0
33,massage therapist,1,1,0,0
33,bookkeeper,1,1,0,0
33,high school teacher,1,0,1,0
33,travel agent,1,1,0,0
33,guidance counselor,1,1,0,0
33,dental hygienist,1,1,0,0
33,real estate agent,1,1,0,0
33,counseling psychologist,1,1,0,0
33,baker,1,1,0,0
33,school psychologist,1,1,0,0
33,occupational therapist,1,1,0,0
33,cashier,1,1,0,0
33,reporter,1,1,0,0
33,server,1,1,0,0
33,clinical psychologist,1,1,0,0
33,animal caretaker,1,1,0,0
33,paralegal,1,1,0,0
33,physical therapist,1,1,0,0
33,singer,1,1,0,0
33,artist,1,1,0,0
33,veterinarian,1,1,0,0
33,cook,1,1,0,0
33,author,1,1,0,0
33,photographer,1,1,0,0
33,tour guide,1,1,0,0
33,journalist,1,1,0,0
33,phlebotomist,1,1,0,0
33,writer,1,1,0,0
33,emergency medical care,1,1,0,0
33,graphic designer,1,1,0,0
33,accountant,1,1,0,0
33,lawyer,1,1,0,0
33,concierge,1,1,0,0
33,forensic psychologist,1,1,0,0
33,salesperson,1,0,1,0
33,editor,1,1,0,0
33,insurance agent,1,1,0,0
33,theatrical director,1,1,0,0
33,pharmacist,1,1,0,0
33,doctor,1,1,0,0
33,systems analyst,1,1,0,0
33,judge,1,1,0,0
33,research scientist,1,1,0,0
33,professor,1,1,0,0
33,income tax preparer,1,1,0,0
33,chef,1,0,1,0
33,executive,1,1,0,0
33,radio technician,1,0,1,0
33,chiropractor,1,1,0,0
33,landscaper,1,1,0,0
33,tailor,1,0,1,0
33,bartender,1,1,0,0
33,surgeon,1,0,1,0
33,computer programmer,1,0,1,0
33,movie director,1,1,0,0
33,painter,1,1,0,0
33,dentist,1,1,0,0
33,groundskeeper,1,0,1,0
33,architect,1,1,0,0
33,stock broker,1,1,0,0
33,police officer,1,1,0,0
33,janitor,1,1,0,0
33,coach,1,1,0,0
33,rancher,1,0,1,0
33,probation officer,1,1,0,0
33,bell hop,1,0,1,0
33,pilot,1,1,0,0
33,drafting worker,1,1,0,0
33,highway worker,1,1,0,0
33,stone cutter,1,0,1,0
33,logger,1,0,1,0
33,private detective,1,1,0,0
33,electrician,1,0,1,0
33,fire fighter,1,1,0,0
33,butcher,1,0,1,0
33,guard,1,0,1,0
33,plumber,1,0,1,0
33,farmer,1,1,0,0
33,carpenter,1,0,1,0
33,trucker,1,1,0,0
33,barber,1,0,1,0
33,construction worker,1,0,1,0
33,roofer,1,1,0,0
33,auto mechanic,1,0,1,0
33,heavy equipment operator,1,0,1,0
34,cosmetologist,1,1,0,0
34,manicurist,1,1,0,0
34,secretary,1,1,0,0
34,hairdresser,1,1,0,0
34,flight attendant,1,1,0,0
34,dress maker,1,1,0,0
34,receptionist,1,1,0,0
34,florist,1,1,0,0
34,housekeeper,1,1,0,0
34,child care worker,1,1,0,0
34,kindergarten teacher,1,1,0,0
34,interior decorator,1,1,0,0
34,registered nurse,1,1,0,0
34,elementary school teacher,1,1,0,0
34,librarian,1,1,0,0
34,cake decorator,1,1,0,0
34,dietician,1,1,0,0
34,exercise instructor,1,1,0,0
34,nutritionist,1,1,0,0
34,hair cutter,1,1,0,0
34,physician's assistant,1,1,0,0
34,massage therapist,1,1,0,0
34,bookkeeper,1,1,0,0
34,high school teacher,1,1,0,0
34,travel agent,1,1,0,0
34,guidance counselor,1,1,0,0
34,dental hygienist,1,1,0,0
34,real estate agent,1,1,0,0
34,counseling psychologist,1,1,0,0
34,baker,1,1,0,0
34,school psychologist,1,1,0,0
34,occupational therapist,1,1,0,0
34,cashier,1,1,0,0
34,reporter,1,1,0,0
34,server,1,1,0,0
34,clinical psychologist,1,1,0,0
34,animal caretaker,1,1,0,0
34,paralegal,1,1,0,0
34,physical therapist,1,1,0,0
34,singer,1,1,0,0
34,artist,1,1,0,0
34,veterinarian,1,1,0,0
34,cook,1,1,0,0
34,author,1,1,0,0
34,photographer,1,1,0,0
34,tour guide,1,1,0,0
34,journalist,1,1,0,0
34,phlebotomist,1,1,0,0
34,writer,1,1,0,0
34,emergency medical care,1,1,0,0
34,graphic designer,1,1,0,0
34,accountant,1,1,0,0
34,lawyer,1,1,0,0
34,concierge,1,1,0,0
34,forensic psychologist,1,1,0,0
34,salesperson,1,1,0,0
34,editor,1,1,0,0
34,insurance agent,1,1,0,0
34,theatrical director,1,1,0,0
34,pharmacist,1,1,0,0
34,doctor,1,1,0,0
34,systems analyst,1,0,1,0
34,judge,1,1,0,0
34,research scientist,1,1,0,0
34,professor,1,1,0,0
34,income tax preparer,1,1,0,0
34,chef,1,0,1,0
34,executive,1,1,0,0
34,radio technician,1,0,1,0
34,chiropractor,1,1,0,0
34,landscaper,1,0,1,0
34,tailor,1,0,1,0
34,bartender,1,1,0,0
34,surgeon,1,1,0,0
34,computer programmer,1,0,1,0
34,movie director,1,1,0,0
34,painter,1,1,0,0
34,dentist,1,1,0,0
34,groundskeeper,1,0,1,0
34,architect,1,1,0,0
34,stock broker,1,1,0,0
34,police officer,1,1,0,0
34,janitor,1,0,1,0
34,coach,1,1,0,0
34,rancher,1,0,1,0
34,probation officer,1,1,0,0
34,bell hop,1,0,1,0
34,pilot,1,1,0,0
34,drafting worker,1,1,0,0
34,highway worker,1,0,1,0
34,stone cutter,1,1,0,0
34,logger,1,1,0,0
34,private detective,1,1,0,0
34,electrician,1,0,1,0
34,fire fighter,1,1,0,0
34,butcher,1,0,1,0
34,guard,1,0,1,0
34,plumber,1,0,1,0
34,farmer,1,1,0,0
34,carpenter,1,0,1,0
34,trucker,1,0,1,0
34,barber,1,0,1,0
34,construction worker,1,1,0,0
34,roofer,1,0,1,0
34,auto mechanic,1,1,0,0
34,heavy equipment operator,1,1,0,0
35,cosmetologist,1,1,0,0
35,manicurist,1,1,0,0
35,secretary,1,1,0,0
35,hairdresser,1,1,0,0
35,flight attendant,1,1,0,0
35,dress maker,1,1,0,0
35,receptionist,1,1,0,0
35,florist,1,1,0,0
35,housekeeper,1,1,0,0
35,child care worker,1,1,0,0
35,kindergarten teacher,1,1,0,0
35,interior decorator,1,1,0,0
35,registered nurse,1,1,0,0
35,elementary school teacher,1,1,0,0
35,librarian,1,1,0,0
35,cake decorator,1,1,0,0
35,dietician,1,1,0,0
35,exercise instructor,1,1,0,0
35,nutritionist,1,1,0,0
35,hair cutter,1,1,0,0
35,physician's assistant,1,1,0,0
35,massage therapist,1,1,0,0
35,bookkeeper,1,1,0,0
35,high school teacher,1,1,0,0
35,travel agent,1,1,0,0
35,guidance counselor,1,1,0,0
35,dental hygienist,1,1,0,0
35,real estate agent,1,1,0,0
35,counseling psychologist,1,1,0,0
35,baker,1,1,0,0
35,school psychologist,1,1,0,0
35,occupational therapist,1,1,0,0
35,cashier,1,1,0,0
35,reporter,1,1,0,0
35,server,1,1,0,0
35,clinical psychologist,1,1,0,0
35,animal caretaker,1,1,0,0
35,paralegal,1,1,0,0
35,physical therapist,1,1,0,0
35,singer,1,1,0,0
35,artist,1,1,0,0
35,veterinarian,1,1,0,0
35,cook,1,1,0,0
35,author,1,1,0,0
35,photographer,1,1,0,0
35,tour guide,1,1,0,0
35,journalist,1,1,0,0
35,phlebotomist,1,1,0,0
35,writer,1,1,0,0
35,emergency medical care,1,1,0,0
35,graphic designer,1,1,0,0
35,accountant,1,1,0,0
35,lawyer,1,1,0,0
35,concierge,1,1,0,0
35,forensic psychologist,1,1,0,0
35,salesperson,1,1,0,0
35,editor,1,1,0,0
35,insurance agent,1,1,0,0
35,theatrical director,1,1,0,0
35,pharmacist,1,1,0,0
35,doctor,1,1,0,0
35,systems analyst,1,1,0,0
35,judge,1,1,0,0
35,research scientist,1,1,0,0
35,professor,1,1,0,0
35,income tax preparer,1,1,0,0
35,chef,1,0,1,0
35,executive,1,1,0,0
35,radio technician,1,0,1,0
35,chiropractor,1,1,0,0
35,landscaper,1,1,0,0
35,tailor,1,0,1,0
35,bartender,1,1,0,0
35,surgeon,1,1,0,0
35,computer programmer,1,1,0,0
35,movie director,1,1,0,0
35,painter,1,1,0,0
35,dentist,1,1,0,0
35,groundskeeper,1,0,1,0
35,architect,1,1,0,0
35,stock broker,1,1,0,0
35,police officer,1,1,0,0
35,janitor,1,0,1,0
35,coach,1,1,0,0
35,rancher,1,0,1,0
35,probation officer,1,1,0,0
35,bell hop,1,0,1,0
35,pilot,1,1,0,0
35,drafting worker,1,1,0,0
35,highway worker,1,0,1,0
35,stone cutter,1,0,1,0
35,logger,1,0,1,0
35,private detective,1,1,0,0
35,electrician,1,0,1,0
35,fire fighter,1,1,0,0
35,butcher,1,0,1,0
35,guard,1,1,0,0
35,plumber,1,0,1,0
35,farmer,1,0,1,0
35,carpenter,1,0,1,0
35,trucker,1,1,0,0
35,barber,1,0,1,0
35,construction worker,1,0,1,0
35,roofer,1,0,1,0
35,auto mechanic,1,1,0,0
35,heavy equipment operator,1,0,1,0
36,cosmetologist,1,1,0,0
36,manicurist,1,1,0,0
36,secretary,1,1,0,0
36,hairdresser,1,1,0,0
36,flight attendant,1,1,0,0
36,dress maker,1,1,0,0
36,receptionist,1,1,0,0
36,florist,1,1,0,0
36,housekeeper,1,1,0,0
36,child care worker,1,1,0,0
36,kindergarten teacher,1,1,0,0
36,interior decorator,1,1,0,0
36,registered nurse,1,1,0,0
36,elementary school teacher,1,1,0,0
36,librarian,1,1,0,0
36,cake decorator,1,1,0,0
36,dietician,1,1,0,0
36,exercise instructor,1,1,0,0
36,nutritionist,1,1,0,0
36,hair cutter,1,1,0,0
36,physician's assistant,1,1,0,0
36,massage therapist,1,1,0,0
36,bookkeeper,1,1,0,0
36,high school teacher,1,1,0,0
36,travel agent,1,1,0,0
36,guidance counselor,1,1,0,0
36,dental hygienist,1,1,0,0
36,real estate agent,1,1,0,0
36,counseling psychologist,1,1,0,0
36,baker,1,1,0,0
36,school psychologist,1,1,0,0
36,occupational therapist,1,1,0,0
36,cashier,1,1,0,0
36,reporter,1,1,0,0
36,server,1,1,0,0
36,clinical psychologist,1,1,0,0
36,animal caretaker,1,1,0,0
36,paralegal,1,1,0,0
36,physical therapist,1,1,0,0
36,singer,1,1,0,0
36,artist,1,1,0,0
36,veterinarian,1,1,0,0
36,cook,1,1,0,0
36,author,1,1,0,0
36,photographer,1,1,0,0
36,tour guide,1,1,0,0
36,journalist,1,1,0,0
36,phlebotomist,1,1,0,0
36,writer,1,1,0,0
36,emergency medical care,1,1,0,0
36,graphic designer,1,1,0,0
36,accountant,1,1,0,0
36,lawyer,1,1,0,0
36,concierge,1,1,0,0
36,forensic psychologist,1,1,0,0
36,salesperson,1,1,0,0
36,editor,1,1,0,0
36,insurance agent,1,1,0,0
36,theatrical director,1,1,0,0
36,pharmacist,1,1,0,0
36,doctor,1,1,0,0
36,systems analyst,1,1,0,0
36,judge,1,1,0,0
36,research scientist,1,1,0,0
36,professor,1,1,0,0
36,income tax preparer,1,1,0,0
36,chef,1,1,0,0
36,executive,1,1,0,0
36,radio technician,1,1,0,0
36,chiropractor,1,1,0,0
36,landscaper,1,0,1,0
36,tailor,1,0,1,0
36,bartender,1,0,1,0
36,surgeon,1,1,0,0
36,computer programmer,1,1,0,0
36,movie director,1,1,0,0
36,painter,1,0,1,0
36,dentist,1,1,0,0
36,groundskeeper,1,1,0,0
36,architect,1,1,0,0
36,stock broker,1,1,0,0
36,police officer,1,1,0,0
36,janitor,1,1,0,0
